company_name,company_star_rating,role_title,role_location,industry,company_type,listing_desc,listing_url,page_url,page_num
Intellium AI,NA,Data Scientist - Intern,"Bristol, England",Company - Private,NA,"Are you interested in starting your career with a deep tech company working with leading Aerospace and Defence companies like Airbus, GKN, BAE Systems etc.? Are you interested in decarbonising the manufacturing industry using innovative AI technology? Do you enjoy working on cutting-edge, scalable technology in a team environment? Develop supervised and unsupervised machine learning models, for example, XGBoost, KNN etc. Develop deep learning models using Neural Networks, e.g. Auto Encoders, Generative Adversarial Networks (GANs), Federated Learning etc. Develop Explainable AI modules to present machine learning results to end users Implement optimisation algorithms using the trained machine learning (surrogate) models Develop uncertainty quantification modules to highlight the uncertainty in model prediction Implement cutting-edge AI algorithms from published scientific documents Write technical articles/blogs on industrial use cases Master’s in data science with a background in Engineering Mastery of Python programming language Strong written and verbal communication skills Basic working experience/knowledge in Unix/Linux environment Basic knowledge of containerised applications, for example, Docker Basic knowledge of GPU-based highly parallel software development Bristol-UK",www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_c5922621&cb=1679209797624&jobListingId=1008409575767&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-3f4e246ff1dec835-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Imperial Brands,3.5,Employee Experience Data Scientist,"Bristol, England",Company - Public (ITYBY),Consumer Product Manufacturing,"
Understand and translate employee experience survey results and other People & Organisation data points, with a strong ability to draw hypotheses that can be evaluated further with advanced analytics techniques, data science modelling tools and other predictive analytics applications (through the Qualtrics platform or other tools available) to better shape insights for key stakeholders across Imperial Brands Highlight opportunities and hypotheses using applications of data science to provide structured analysis as part of the employee experience and listening strategy Construct data and analytics outputs and translate complex metrics into data-driven and meaningful insights that can inform our employee experience and listening strategy initiatives for the business Work hand in hand with our Qualtrics platform partner, our internal global IT / digital partners as well as our P&C Workforce & Analytics team to run and maintain an integrated employee experience platform with data and insights Create and deliver effective employee experience data visualization tools or dashboards to enable their use and application with P&C leaders as well as the business Support with employee experience data and analytics capability building for the effective use of employee experience insights with P&C and the business Bring continuous thought leadership and maintain external best practice, external benchmarks, and continuous improvement for the Global OE CoE and our employee experience and listening strategy Global P&C Leadership Team & Cluster P&C Directors P&C Workforce Insights & Analytics Team Global IT External consultants and vendors (Qualtrics) Degree / Masters or equivalent experience in a numerical discipline: Computer Science, Physics, Mathematics, Statistics, Engineering, Economics or another related field Experience in People, Customer/Consumer or other Function data and insights teams in complex, global organisations and/or consulting Advanced use of Qualtrics (or industry competitor) to design and delivery employee experience surveys and collect data to conduct analysis Exceptional analytical, quantitative, problem-solving and critical thinking skills Experience in applied statistics: estimation, hypothesis testing, regression, etc. Experience in the delivery of data science projects / statistical analytics tools and programming languages (for example Python, R, SQL, VBA, etc) Ability to deploy a consultative approach in identifying and understanding areas for improvement, while only accommodating external suggestions if useful, and aligned to the overall business strategy and priorities High-level proficiency in problem-solving, critical thinking and analysing complex situations Experience of fast paced, consumer products or similar product-led industries desirable Big 4 / strategy house consulting experience preferable Advanced use of Microsoft Power BI or other visualizations tools (Tableau, QlickView…) Data warehouse design Workday experience is a plus",www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_0212d1c9&cb=1679209797625&jobListingId=1008531097167&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-6ae49a142c3e1809-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Metrica Recruitment,1.0,Lead Data Scientist,"London, England",Company - Private,Business Consulting,"
Significant experience working with Credit Bureau Data Strong Python experience A strong understanding of statistics Experience deploying ML models Strong stakeholder management experience",www.glassdoor.com/partner/jobListing.htm?pos=126&ao=1110586&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_c26b9f13&cb=1679209797625&jobListingId=1008535747349&cpc=F4EED0218A761C36&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-a3cb42b872f7f73a--6NYlbfkN0B4I0z8Vg4C22bXJk453pUE2nnLCUOyY_R-ihB16RDW65dAXO9w17QY8SOm2HP94HqljDxFxTLjY4HGxx1MFaeyRA5Nc3ns3Tmbva6C-mT-kSxyumULgNlBJ2oORHdoitYngWklZ0SNuv2mFcMaR98ezhV3oCPo8ue4Cgh8mS83qEgisJrvPhl9QQk4xiOSHyMJr5f0fcxNZdAk4t3sEUH7YxeTKd9mSq1O5nwYRFyFOgwyjEia-qQSs47yh6WGqDQtnSiu6jx4sHAkheOoltgkrXxMpDYSmJLwjbVxzvdTf-oDUGr2p4yQFYfCRaeBXdN5_oL2BqtxEzgoHK1RWDZ08BKbUsN5mS1Pbs5A6LuAYR9jTakZX1qkisApZ0RgXBwp_V52RYQYU8CtsWLSCh5didij9xLh2AFvBvrW86y67gdIER8E-OQsPLUMcEajQ7qza0dlWRWEHgul0ltMBH9mselV7QJt4foWpNmU_I7t5Udxo6pQgEOvx4XrVESUxEQNpWKSeKFTne_F-7Oh7eOlpTRpJgUFuLVUuxVaGeA-sq6XAn8JU_1rNiPzhbcj6vcl4R3AM6xc9Gw-CYH28D5d514bDCWWQUpLFiKj-tAeaGOwRKDiMgtnMbVUqr9Db8eRIVA7vMD1_4MnxZbkiSFy,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Transport for London,3.9,Data Scientist,"London, England",Government,Taxi & Car Services,"Create new tools and algorithms based by analysing customer and operational data sets such as ticketing, asset and sensor data such as telemetry and log data from vehicles. Discover value from vast amounts of data to enable transport operations and planning teams to make smarter decisions against an ever-changing data landscape. Integrate datasets and perform analyses spanning multiple sources, including large scale unstructured data, to generate new insights that cover many TfL services. Develop a set of robust data analysis methods and algorithms which can be implemented by development teams and subsequently offered to key managers within TfL and external partner organisations on a managed-service basis. Gain efficiencies from identifying and delivering savings from analysis for business areas through greater use of data. Support the Principal Data Scientist in researching, testing innovative approaches and developing further if successful. Develop and further enhance existing capability in image processing and deep learning techniques. Support the standardising and best practice promotion for machine learning model training, deployment and monitoring across the data science community. Proven and detailed knowledge of data and statistical analysis tools such as R, Python (Essential) Proven knowledge of data analysis and data science methods including: Proven knowledge of how to use data to answer business questions that drive insight (Essential). Proven knowledge of how to scope solutions that support data science exploration (Essential). Knowledge of London’s public transport industry (Desirable). Knowledge of relevant national and international legislation pertaining to the Government/Public Sector IT – e.g. Data Protection Act, GDPR, and Freedom of Information Act, including knowledge of basic confidentiality and data protection requirements that apply to the processing of customer information (Essential). Ability to analyse complex data consisting of millions of rows and draw conclusions using new analytic approaches to business questions. (Essential) Ability to effectively present to senior management (Essential) Ability to provide clear interpretation of statistical evidence and craftsman analytics that can be understood by both technical and non-technical people. (Essential) Advanced analytical skills including statistics, mathematics, predictive modelling, quantitative analytics, and machine learning. (Essential) Ability to pipeline and plug various data sources together efficiently in a cloud-based setting - in order to then perform tasks such as data enrichment, quality checking and feature engineering (Essential) Ability to propose solutions to analytical problems using a data driven approach. (Essential) Ability to communicate complex analysis effectively, both orally and in writing, with people across the organisation and outside so that the conclusions and implications of the analysis are clear and can be understood by colleagues with a wide range of technical skills. (Essential) Ability to understand the business impact and strategic context of the interpretation of complex data. (Essential) Ability to work in a team environment, with fellow data scientists, engineers and development teams and collaboratively to service other parts of TfL (Essential) Experience in working with stakeholders to define business questions and analysis for decision-making. (Essential) Strong experience in working with extremely large data (millions of rows) and scaling compute to provide complex quantitative analyses using often hidden, messy data (Essential) Strong experience of using data to inform and influence business strategy and decision making. For example, where the answer will be used by heads of departments, directors to guide the business strategy. (Essential) Strong experience of gathering, collating, analysing and publishing data in multi – media formats, for both technical and non-technical audiences. (Essential) Experience with cloud-based services such as those provided via Microsoft Azure, AWS or Google Cloud (Essential) Strong experience with image processing and deep learning techniques – for instance using the PyTorch framework - as well as a familiarisation with the Databricks platform (Highly Desirable) A good understanding of MLOps – experience of being involved in the collaborative process of optimising, implementing and then continuously monitoring production model performance alongside data/machine learning engineers (Highly Desirable). Final salary pension scheme Free travel for you on the TfL network A 75% discount on National Rail Season Ticket and interest free loan 30 days annual leave plus public and bank holidays Private healthcare discounted scheme (optional) Tax-efficient childcare payments Tax-efficient cycle-to-work programme Retail, health, leisure and travel offers Discounted Eurostar travel",www.glassdoor.com/partner/jobListing.htm?pos=121&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_aa514848&cb=1679209797625&jobListingId=1008514892143&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-8866589da4356a82-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Pythia Sports,3.0,Data Scientist - Cricket,"London, England",Company - Private,NA,"Have a deep understanding of the data, its limitations and meaning, including the investigation of data validity Uncover trends in multiple sports datasets Build and maintain data-driven predictive models Research and apply novel modelling techniques Build and maintain model validation metrics to regularly track performance Have awareness of the limitations of any model output Have an understanding of statistical robustness and validity. Experience applying advanced statistics and modelling techniques to cricket data is essential PhD or equivalent industry experience in a quantitative field Strong programming skills, with a preference for (but not limited to) Matlab, Python and R A track record of using data to solve complex problems Experience working with cloud computing (desirable). Right to work in the UK Additional leave Casual dress Company events Company pension Cycle to work scheme Private dental insurance Private medical insurance Referral programme Sick pay Wellness programmes Monday to Friday Bonus scheme Please briefly describe your experience working with Cricket data. Master's (preferred) United Kingdom (preferred)",www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_48c18eee&cb=1679209797624&jobListingId=1007562748911&cpc=FA84DF7EA1EC2398&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-9a36d2355241924b--6NYlbfkN0DPD0bt9JAdjOubXaOlasaA9cSAf68lccJAaPUaYP7D2edPLsDx0ar8XThu-7o1QUdMe1KZi_dg81JEou5LKPb33iSLV4MRRGZ4aO84UifyWCAIOU5Kfwknh0RzxoVcVfqSC0eQ2liYGG6k0wHFJ1XQhI8ZqBcTB3VuEjpbNsWtjMLaA4CmRMgOWhVAkc-lv12X6aM2f1VoR3djs85qi5AsVkHi2eLyMaEN7M4G5-rwdQQXaUfSxGmtvy9IXW-EoktIouq-zSsZd_yxYEdBKGEAPXnoO23AMr9nChq4G2df8XLrGqIxpT1uJtwjWGYclTKOh3_MoKhM6Owe0KHW7KO63P9y68M59FclARmQdlVqbp9yo6spW37yvG3cpca5jyXKHFy_lQ0csWWOYhM3jLJ0TXldbL0xZp1r0-M8YVa2lfWSNWhqZH3SG4X_3M6Ff6ypOk_l3J0s9j7RIdZjIxF5oW_tCuBg5_VutAOZ341utM6cQcjklDeVe0MltXZsyhVlRCOsoZziOF_P3AOefQzlgv3jvKuFpzSi1YJMydiO4V-C7x_7toN55oECwsgqfFI%3D,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Pivotal,4.1,Data Scientist (Remote),"Cambridge, East of England, England",Company - Public (VMW),Enterprise Software & Network Solutions,"Analysis of data generated by machine learning from sites across the world Incorporating additional data layers from satellites, e.g. ground water and topography, into existing models Developing new methods for analysing the global significance of biodiversity data Reviewing academic literature to evaluate different methods for analysing a wide range of data Conducting analysis in response to queries to test our methodologies and to ensure our results are robust and accurate Exploring patterns in a variety of datasets to uncover insights for both the Pivotal team and clients Producing interactive reports to clearly communicate the findings of our surveys to non-technical audiences A passion for the planet and how technology can support the protection and recovery of the natural world Excellent analytical skills and the ability to synthesise key messages from data, both in writing and verbally Coding skills and experience in R and/or Python programming languages Experience visualising and processing data in a way which tells a story A conscientiousness in your approach to your work that enables you to work independently, or as part of a team, to deliver high quality work on time A default to transparency and trust, ensuring people can debate on best approaches Strong communication skills, allowing you to communicate clearly with both a technical and non-technical team who are remote first and live and work across Europe, North America and South America Impact; you will be joining us in the early days of the business giving you plenty of opportunities to contribute to developing an entirely new discipline that will change how value is unlocked from nature Industry competitive compensation and equity in the business Autonomy; we want to build a culture of trust and give you the space to do your best work A fun and diverse team of smart and very driven people A very competitive employee participation program Remote-first company",www.glassdoor.com/partner/jobListing.htm?pos=112&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_3b5a2d1c&cb=1679209797624&jobListingId=1008489710880&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-5704e69e108cd29a-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Visa,3.8,Data Science Graduate,"London, England",Company - Public (V),Information Technology Support Services,"
Evangelizes the creative use of data science to solve business problems with external clients 
Works with VCA consultants in market to drive data science business development opportunities across key accounts to meet VCA revenue targets 
Applies data science and predictive techniques that can be used to enhance client profitability across acquisition and retention 
Works with VCA consultants on conducting VisaNet data analysis on key metrics in order to articulate key issuer P&L opportunities to drive revenue growth for our clients and Visa 
Create and deliver powerful business-centric insights from data through better visualization and storyboarding 
Collaborating with the internal and external partners to fully understand business requirements and desired business outcomes 
Execution proficiency in handling multiple medium to large data science projects along with rest of the stakeholders in the project team 
Defining detailed analytic scope and methodology, and creating analytic plans 
Executing on the analytic plans with appropriate data mining and statistical techniques 
Ensuring project delivery within timelines and budget requirements 
Ensuring all project documentation is up to date and all projects are reviewed per analytic plan 
Enhancing existing solutions and approaches by promoting new methodology and best practices in data science field 
Providing subject matter expertise and quality assurance of complex data science projects 
Automating processes/codes 
Familiarising yourself with new tools/software/techniques 
Graduate/Post Graduate degree (Masters or Ph.D.) in Quantitative field such as Statistics, Mathematics, Operational Research, Computer Science, Economics, or engineering or equivalent experience 
Results oriented with strong analytical, consultative and problem-solving skills, with demonstrated intellectual and analytical rigor 
Familiarity with modern distributed systems, including both Hadoop/SQL/MLP and Apache Spark etc. 
Familiarity with one or more data analytics/programming tools such as R or Python 
Knowledge of applying predictive modelling and machine learning technique to problems 
Ability to communicate with impact and interest in working in a consulting-like environment and client-facing project roles 
Relevant degree in data science, computer science, statistics, mathematics or similar field 
Experience with coding (sql/python/R) 
Passion in processing extremely large data sets. Knowledge of payment network transactional data is a plus 
Team oriented, collaborative, diplomatic, and flexible style, with the ability to tailor data driven results to various audience levels 
Proven skills in translating analytics output to actionable recommendations and delivery 
Fluency in English 
Reports to the Director of Data Science 
London based",www.glassdoor.com/partner/jobListing.htm?pos=120&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_1a70d059&cb=1679209797624&jobListingId=1008515869473&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-9c542b556d6b283c-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
RSK Group,3.7,Data Scientist,,Company - Public,Business Consulting,Data ScientistReport,www.glassdoor.com/partner/jobListing.htm?pos=102&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_e32e3d53&cb=1679209797623&jobListingId=1008522334933&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-79e9569f706c93ea-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Croud,4.0,Data Scientist,"London, England",NA,NA,"
Client-facing, revenue-driven data science solutions Internal tools to be used within the agency 
Passion: loving what you do and being driven to excel with each new project Imagination: meeting challenges creatively and ready to try new ideas Integrity: accountable and always excellent to one another 
be very hands-on in coding; have a solid understanding of a range of statistical modelling/machine learning; have experience with cloud-based data science workflow & architecture; deliver client projects in time and to the standard required. 
lead scoring propensity models; media mix modelling; experimental studies. They will also work alongside our data engineers to deliver a range of business analytics projects, e.g. by designing the data pipelines feeding a front end application, the monitoring processes. 
Developing new solutions. This could be new project ideas that have been sold to clients (but have yet to be delivered), or even brand new territories that the company has yet to venture into. Train, validate and optimise a range of ML models, especially in the context of propensity modelling. Productionise solutions. The successful candidate will work under the supervision of Senior Data Scientist to implement the solutions above into Google Cloud Platform. Design experiments, from AB testing to causal inference. Contributing to a reusable codebase of data products, libraries and tools to be used within the team. Promote the use of standardised practice within the Data Science team. Programming. The successful candidate must be very hands on when it comes to coding, being able to build and test their code with high autonomy . In particular, they must demonstrate:
Essential:
Proficiency in Python (and its core/ML related libraries) is a must.
Proficiency in SQL is also required.
Experience with git and Github platform features (PRs, workflows, etc.).
An attitude to proactively contribute to a code review culture will be highly valued.
Desirable:
Ability to write, optimise and maintain production level code is highly desirable.
Knowledge of R is a plus.
 Essential:
Proficiency in Python (and its core/ML related libraries) is a must.
Proficiency in SQL is also required.
Experience with git and Github platform features (PRs, workflows, etc.).
An attitude to proactively contribute to a code review culture will be highly valued.
 Proficiency in Python (and its core/ML related libraries) is a must. Proficiency in SQL is also required. Experience with git and Github platform features (PRs, workflows, etc.). An attitude to proactively contribute to a code review culture will be highly valued. Desirable:
Ability to write, optimise and maintain production level code is highly desirable.
Knowledge of R is a plus.
 Ability to write, optimise and maintain production level code is highly desirable. Knowledge of R is a plus. ML algorithms and statistical modelling.
Essential:
Knowledge of classical algorithms for ML, especially for classification and clustering is essential.
Desirable:
Experience with statistical methods for testing (e.g. causal impact) is also highly desirable.
Knowledge of NLP and/or optimisation is a plus.
Previous experience of developing ML solutions in the context of digital marketing will be taken into consideration, but is not required.
 Essential:
Knowledge of classical algorithms for ML, especially for classification and clustering is essential.
 
Knowledge of classical algorithms for ML, especially for classification and clustering is essential. Desirable:
Experience with statistical methods for testing (e.g. causal impact) is also highly desirable.
Knowledge of NLP and/or optimisation is a plus.
Previous experience of developing ML solutions in the context of digital marketing will be taken into consideration, but is not required.
 Experience with statistical methods for testing (e.g. causal impact) is also highly desirable. Knowledge of NLP and/or optimisation is a plus. Previous experience of developing ML solutions in the context of digital marketing will be taken into consideration, but is not required. Tech and engineering.
Essential:
Hands-on experience with data integration (APIs, databases and warehousing)
Desirable:
Dbt is highly valued.
Practical knowledge with cloud computing and deployment (to both deliver and develop solutions) is important. Any mainstream cloud service (GCP, AWS, etc) would be fine, but GCP experience is highly desirable.
Any of the following will be considered as a plus: web scraping, REST API development (e.g. using flask, FastApi or similar), simple front-end development (e.g. panel, streamlit or rshiny) and/or advanced data visualisation.
 Essential:
Hands-on experience with data integration (APIs, databases and warehousing)
 
Hands-on experience with data integration (APIs, databases and warehousing) Desirable:
Dbt is highly valued.
Practical knowledge with cloud computing and deployment (to both deliver and develop solutions) is important. Any mainstream cloud service (GCP, AWS, etc) would be fine, but GCP experience is highly desirable.
Any of the following will be considered as a plus: web scraping, REST API development (e.g. using flask, FastApi or similar), simple front-end development (e.g. panel, streamlit or rshiny) and/or advanced data visualisation.
 Dbt is highly valued. Practical knowledge with cloud computing and deployment (to both deliver and develop solutions) is important. Any mainstream cloud service (GCP, AWS, etc) would be fine, but GCP experience is highly desirable. Any of the following will be considered as a plus: web scraping, REST API development (e.g. using flask, FastApi or similar), simple front-end development (e.g. panel, streamlit or rshiny) and/or advanced data visualisation. Work approach/attributes
Accountability and will to improve are essential.
Good communication skills and the ability to present your result to a variety of stakeholders.
Being a team player. Accountability and will to improve are essential. Good communication skills and the ability to present your result to a variety of stakeholders. Being a team player. 
25 days holiday a year Annual performance bonus Sale commission Recruitment referrals bonus Gym membership contributions Ride to Work scheme Rail card Season Ticket loan Free fruit, breakfast cereals and tea & coffee Free home office chair and screen Enhanced maternity and paternity package Life and income protection Medical cash plan Agile Working Policy
",www.glassdoor.com/partner/jobListing.htm?pos=128&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_1f4a313f&cb=1679209797625&jobListingId=1008531295585&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-cc3863d6d5038bb0-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
Wipro Limited,3.8,Data Scientist - Utilities,"Wokingham, England",Company - Public (WIT),Information Technology Support Services,"
Preparing, and analyzing data to predict and provide recommendations. 
Execute the R Scripts in Azure MLOps using execute R Script component. 
Logging using ML flow and model training using R 
Solid practical experience in Data science and ML. 
Good working experience in R code. 
Previous experience in building statistical models in R 
Experience in Advanced Statistical modelling, R-code training, R conda libraries, mlflow libraries.",www.glassdoor.com/partner/jobListing.htm?pos=110&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&cs=1_5ee4680f&cb=1679209797623&jobListingId=1008527450748&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-f35a6dae72776768-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
learndirect,4.3,Data Scientist,"Bournemouth, England",Company - Private,Education & Training Services,statistical analysis Data analysis and recommendation report writing Data preparation for effective analysis Microsoft Power BI Experience of using Machine learning and artificial intelligence Programming skills for common Customer profiling and segmentation Experience in data mining Experience using business intelligence and data visualisation tools Comfortable working in a fast-paced environment Excellent communication skills with the ability to communicate complex data analysis in concise business language Analytical mind combined with business acumen Natural problem solver Team player Company events Company pension Referral programme Work from home Monday to Friday data analyst: 3 years (required) United Kingdom (required),www.glassdoor.com/partner/jobListing.htm?pos=130&ao=1136043&s=58&guid=00000186f8b416de9530a87cde197ead&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_36ca48a3&cb=1679209797625&jobListingId=1008509654326&jrtk=3-0-1grsb85nrmbic801-1grsb85ocih6d801-85bdbb066c0777fe-,"https://www.glassdoor.com/Job/united-kingdom-data-scientist-jobs-SRCH_IL.0,14_IN2_KO15,29_IP1.htm",1
